date,year,quarter,month,state_code,state_name,vehicle_category,manufacturer,registrations
2022-09-01,2022,Q3,9,TS,Telangana,4W,Toyota,1435
2022-10-01,2022,Q4,10,DL,Delhi,2W,Hero,11946
2022-10-01,2022,Q4,10,DL,Delhi,2W,Honda,8960
2022-10-01,2022,Q4,10,DL,Delhi,2W,Bajaj,6346
2022-10-01,2022,Q4,10,DL,Delhi,2W,TVS,4060
2022-10-01,2022,Q4,10,DL,Delhi,2W,Yamaha,1960
2022-10-01,2022,Q4,10,DL,Delhi,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,DL,Delhi,3W,Bajaj,2380
2022-10-01,2022,Q4,10,DL,Delhi,3W,TVS,1353
2022-10-01,2022,Q4,10,DL,Delhi,3W,Mahindra,1381
2022-10-01,2022,Q4,10,DL,Delhi,3W,Piaggio,1204
2022-10-01,2022,Q4,10,DL,Delhi,3W,Force Motors,821
2022-10-01,2022,Q4,10,DL,Delhi,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,DL,Delhi,4W,Hyundai,2800
2022-10-01,2022,Q4,10,DL,Delhi,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,DL,Delhi,4W,Mahindra,2072
2022-10-01,2022,Q4,10,DL,Delhi,4W,Honda,1493
2022-10-01,2022,Q4,10,DL,Delhi,4W,Toyota,858
2022-10-01,2022,Q4,10,MH,Maharashtra,2W,Hero,11946
2022-10-01,2022,Q4,10,MH,Maharashtra,2W,Honda,8960
2022-10-01,2022,Q4,10,MH,Maharashtra,2W,Bajaj,6346
2022-10-01,2022,Q4,10,MH,Maharashtra,2W,TVS,4060
2022-10-01,2022,Q4,10,MH,Maharashtra,2W,Yamaha,1960
2022-10-01,2022,Q4,10,MH,Maharashtra,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,MH,Maharashtra,3W,Bajaj,2380
2022-10-01,2022,Q4,10,MH,Maharashtra,3W,TVS,1353
2022-10-01,2022,Q4,10,MH,Maharashtra,3W,Mahindra,1381
2022-10-01,2022,Q4,10,MH,Maharashtra,3W,Piaggio,1204
2022-10-01,2022,Q4,10,MH,Maharashtra,3W,Force Motors,821
2022-10-01,2022,Q4,10,MH,Maharashtra,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,MH,Maharashtra,4W,Hyundai,2800
2022-10-01,2022,Q4,10,MH,Maharashtra,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,MH,Maharashtra,4W,Mahindra,2072
2022-10-01,2022,Q4,10,MH,Maharashtra,4W,Honda,1493
2022-10-01,2022,Q4,10,MH,Maharashtra,4W,Toyota,858
2022-10-01,2022,Q4,10,KA,Karnataka,2W,Hero,11946
2022-10-01,2022,Q4,10,KA,Karnataka,2W,Honda,8960
2022-10-01,2022,Q4,10,KA,Karnataka,2W,Bajaj,6346
2022-10-01,2022,Q4,10,KA,Karnataka,2W,TVS,4060
2022-10-01,2022,Q4,10,KA,Karnataka,2W,Yamaha,1960
2022-10-01,2022,Q4,10,KA,Karnataka,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,KA,Karnataka,3W,Bajaj,2380
2022-10-01,2022,Q4,10,KA,Karnataka,3W,TVS,1353
2022-10-01,2022,Q4,10,KA,Karnataka,3W,Mahindra,1381
2022-10-01,2022,Q4,10,KA,Karnataka,3W,Piaggio,1204
2022-10-01,2022,Q4,10,KA,Karnataka,3W,Force Motors,821
2022-10-01,2022,Q4,10,KA,Karnataka,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,KA,Karnataka,4W,Hyundai,2800
2022-10-01,2022,Q4,10,KA,Karnataka,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,KA,Karnataka,4W,Mahindra,2072
2022-10-01,2022,Q4,10,KA,Karnataka,4W,Honda,1493
2022-10-01,2022,Q4,10,KA,Karnataka,4W,Toyota,858
2022-10-01,2022,Q4,10,TN,Tamil Nadu,2W,Hero,11946
2022-10-01,2022,Q4,10,TN,Tamil Nadu,2W,Honda,8960
2022-10-01,2022,Q4,10,TN,Tamil Nadu,2W,Bajaj,6346
2022-10-01,2022,Q4,10,TN,Tamil Nadu,2W,TVS,4060
2022-10-01,2022,Q4,10,TN,Tamil Nadu,2W,Yamaha,1960
2022-10-01,2022,Q4,10,TN,Tamil Nadu,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,TN,Tamil Nadu,3W,Bajaj,2380
2022-10-01,2022,Q4,10,TN,Tamil Nadu,3W,TVS,1353
2022-10-01,2022,Q4,10,TN,Tamil Nadu,3W,Mahindra,1381
2022-10-01,2022,Q4,10,TN,Tamil Nadu,3W,Piaggio,1204
2022-10-01,2022,Q4,10,TN,Tamil Nadu,3W,Force Motors,821
2022-10-01,2022,Q4,10,TN,Tamil Nadu,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,TN,Tamil Nadu,4W,Hyundai,2800
2022-10-01,2022,Q4,10,TN,Tamil Nadu,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,TN,Tamil Nadu,4W,Mahindra,2072
2022-10-01,2022,Q4,10,TN,Tamil Nadu,4W,Honda,1493
2022-10-01,2022,Q4,10,TN,Tamil Nadu,4W,Toyota,858
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,2W,Hero,11946
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,2W,Honda,8960
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,2W,Bajaj,6346
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,2W,TVS,4060
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,2W,Yamaha,1960
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,3W,Bajaj,2380
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,3W,TVS,1353
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,3W,Mahindra,1381
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,3W,Piaggio,1204
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,3W,Force Motors,821
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,4W,Hyundai,2800
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,4W,Mahindra,2072
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,4W,Honda,1493
2022-10-01,2022,Q4,10,UP,Uttar Pradesh,4W,Toyota,858
2022-10-01,2022,Q4,10,GJ,Gujarat,2W,Hero,11946
2022-10-01,2022,Q4,10,GJ,Gujarat,2W,Honda,8960
2022-10-01,2022,Q4,10,GJ,Gujarat,2W,Bajaj,6346
2022-10-01,2022,Q4,10,GJ,Gujarat,2W,TVS,4060
2022-10-01,2022,Q4,10,GJ,Gujarat,2W,Yamaha,1960
2022-10-01,2022,Q4,10,GJ,Gujarat,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,GJ,Gujarat,3W,Bajaj,2380
2022-10-01,2022,Q4,10,GJ,Gujarat,3W,TVS,1353
2022-10-01,2022,Q4,10,GJ,Gujarat,3W,Mahindra,1381
2022-10-01,2022,Q4,10,GJ,Gujarat,3W,Piaggio,1204
2022-10-01,2022,Q4,10,GJ,Gujarat,3W,Force Motors,821
2022-10-01,2022,Q4,10,GJ,Gujarat,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,GJ,Gujarat,4W,Hyundai,2800
2022-10-01,2022,Q4,10,GJ,Gujarat,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,GJ,Gujarat,4W,Mahindra,2072
2022-10-01,2022,Q4,10,GJ,Gujarat,4W,Honda,1493
2022-10-01,2022,Q4,10,GJ,Gujarat,4W,Toyota,858
2022-10-01,2022,Q4,10,RJ,Rajasthan,2W,Hero,11946
2022-10-01,2022,Q4,10,RJ,Rajasthan,2W,Honda,8960
2022-10-01,2022,Q4,10,RJ,Rajasthan,2W,Bajaj,6346
2022-10-01,2022,Q4,10,RJ,Rajasthan,2W,TVS,4060
2022-10-01,2022,Q4,10,RJ,Rajasthan,2W,Yamaha,1960
2022-10-01,2022,Q4,10,RJ,Rajasthan,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,RJ,Rajasthan,3W,Bajaj,2380
2022-10-01,2022,Q4,10,RJ,Rajasthan,3W,TVS,1353
2022-10-01,2022,Q4,10,RJ,Rajasthan,3W,Mahindra,1381
2022-10-01,2022,Q4,10,RJ,Rajasthan,3W,Piaggio,1204
2022-10-01,2022,Q4,10,RJ,Rajasthan,3W,Force Motors,821
2022-10-01,2022,Q4,10,RJ,Rajasthan,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,RJ,Rajasthan,4W,Hyundai,2800
2022-10-01,2022,Q4,10,RJ,Rajasthan,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,RJ,Rajasthan,4W,Mahindra,2072
2022-10-01,2022,Q4,10,RJ,Rajasthan,4W,Honda,1493
2022-10-01,2022,Q4,10,RJ,Rajasthan,4W,Toyota,858
2022-10-01,2022,Q4,10,WB,West Bengal,2W,Hero,11946
2022-10-01,2022,Q4,10,WB,West Bengal,2W,Honda,8960
2022-10-01,2022,Q4,10,WB,West Bengal,2W,Bajaj,6346
2022-10-01,2022,Q4,10,WB,West Bengal,2W,TVS,4060
2022-10-01,2022,Q4,10,WB,West Bengal,2W,Yamaha,1960
2022-10-01,2022,Q4,10,WB,West Bengal,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,WB,West Bengal,3W,Bajaj,2380
2022-10-01,2022,Q4,10,WB,West Bengal,3W,TVS,1353
2022-10-01,2022,Q4,10,WB,West Bengal,3W,Mahindra,1381
2022-10-01,2022,Q4,10,WB,West Bengal,3W,Piaggio,1204
2022-10-01,2022,Q4,10,WB,West Bengal,3W,Force Motors,821
2022-10-01,2022,Q4,10,WB,West Bengal,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,WB,West Bengal,4W,Hyundai,2800
2022-10-01,2022,Q4,10,WB,West Bengal,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,WB,West Bengal,4W,Mahindra,2072
2022-10-01,2022,Q4,10,WB,West Bengal,4W,Honda,1493
2022-10-01,2022,Q4,10,WB,West Bengal,4W,Toyota,858
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,2W,Hero,11946
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,2W,Honda,8960
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,2W,Bajaj,6346
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,2W,TVS,4060
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,2W,Yamaha,1960
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,3W,Bajaj,2380
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,3W,TVS,1353
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,3W,Mahindra,1381
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,3W,Piaggio,1204
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,3W,Force Motors,821
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,4W,Hyundai,2800
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,4W,Mahindra,2072
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,4W,Honda,1493
2022-10-01,2022,Q4,10,AP,Andhra Pradesh,4W,Toyota,858
2022-10-01,2022,Q4,10,TS,Telangana,2W,Hero,11946
2022-10-01,2022,Q4,10,TS,Telangana,2W,Honda,8960
2022-10-01,2022,Q4,10,TS,Telangana,2W,Bajaj,6346
2022-10-01,2022,Q4,10,TS,Telangana,2W,TVS,4060
2022-10-01,2022,Q4,10,TS,Telangana,2W,Yamaha,1960
2022-10-01,2022,Q4,10,TS,Telangana,2W,Royal Enfield,1306
2022-10-01,2022,Q4,10,TS,Telangana,3W,Bajaj,2380
2022-10-01,2022,Q4,10,TS,Telangana,3W,TVS,1353
2022-10-01,2022,Q4,10,TS,Telangana,3W,Mahindra,1381
2022-10-01,2022,Q4,10,TS,Telangana,3W,Piaggio,1204
2022-10-01,2022,Q4,10,TS,Telangana,3W,Force Motors,821
2022-10-01,2022,Q4,10,TS,Telangana,4W,Maruti Suzuki,5320
2022-10-01,2022,Q4,10,TS,Telangana,4W,Hyundai,2800
2022-10-01,2022,Q4,10,TS,Telangana,4W,Tata Motors,2450
2022-10-01,2022,Q4,10,TS,Telangana,4W,Mahindra,2072
2022-10-01,2022,Q4,10,TS,Telangana,4W,Honda,1493
2022-10-01,2022,Q4,10,TS,Telangana,4W,Toyota,858
2022-11-01,2022,Q4,11,DL,Delhi,2W,Hero,10224
2022-11-01,2022,Q4,11,DL,Delhi,2W,Honda,8520
2022-11-01,2022,Q4,11,DL,Delhi,2W,Bajaj,6058
2022-11-01,2022,Q4,11,DL,Delhi,2W,TVS,5396
2022-11-01,2022,Q4,11,DL,Delhi,2W,Yamaha,4070
2022-11-01,2022,Q4,11,DL,Delhi,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,DL,Delhi,3W,Bajaj,2272
2022-11-01,2022,Q4,11,DL,Delhi,3W,TVS,1798
2022-11-01,2022,Q4,11,DL,Delhi,3W,Mahindra,1514
2022-11-01,2022,Q4,11,DL,Delhi,3W,Piaggio,1249
2022-11-01,2022,Q4,11,DL,Delhi,3W,Force Motors,700
2022-11-01,2022,Q4,11,DL,Delhi,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,DL,Delhi,4W,Hyundai,4165
2022-11-01,2022,Q4,11,DL,Delhi,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,DL,Delhi,4W,Mahindra,2272
2022-11-01,2022,Q4,11,DL,Delhi,4W,Honda,1420
2022-11-01,2022,Q4,11,DL,Delhi,4W,Toyota,1401
2022-11-01,2022,Q4,11,MH,Maharashtra,2W,Hero,10224
2022-11-01,2022,Q4,11,MH,Maharashtra,2W,Honda,8520
2022-11-01,2022,Q4,11,MH,Maharashtra,2W,Bajaj,6058
2022-11-01,2022,Q4,11,MH,Maharashtra,2W,TVS,5396
2022-11-01,2022,Q4,11,MH,Maharashtra,2W,Yamaha,4070
2022-11-01,2022,Q4,11,MH,Maharashtra,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,MH,Maharashtra,3W,Bajaj,2272
2022-11-01,2022,Q4,11,MH,Maharashtra,3W,TVS,1798
2022-11-01,2022,Q4,11,MH,Maharashtra,3W,Mahindra,1514
2022-11-01,2022,Q4,11,MH,Maharashtra,3W,Piaggio,1249
2022-11-01,2022,Q4,11,MH,Maharashtra,3W,Force Motors,700
2022-11-01,2022,Q4,11,MH,Maharashtra,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,MH,Maharashtra,4W,Hyundai,4165
2022-11-01,2022,Q4,11,MH,Maharashtra,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,MH,Maharashtra,4W,Mahindra,2272
2022-11-01,2022,Q4,11,MH,Maharashtra,4W,Honda,1420
2022-11-01,2022,Q4,11,MH,Maharashtra,4W,Toyota,1401
2022-11-01,2022,Q4,11,KA,Karnataka,2W,Hero,10224
2022-11-01,2022,Q4,11,KA,Karnataka,2W,Honda,8520
2022-11-01,2022,Q4,11,KA,Karnataka,2W,Bajaj,6058
2022-11-01,2022,Q4,11,KA,Karnataka,2W,TVS,5396
2022-11-01,2022,Q4,11,KA,Karnataka,2W,Yamaha,4070
2022-11-01,2022,Q4,11,KA,Karnataka,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,KA,Karnataka,3W,Bajaj,2272
2022-11-01,2022,Q4,11,KA,Karnataka,3W,TVS,1798
2022-11-01,2022,Q4,11,KA,Karnataka,3W,Mahindra,1514
2022-11-01,2022,Q4,11,KA,Karnataka,3W,Piaggio,1249
2022-11-01,2022,Q4,11,KA,Karnataka,3W,Force Motors,700
2022-11-01,2022,Q4,11,KA,Karnataka,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,KA,Karnataka,4W,Hyundai,4165
2022-11-01,2022,Q4,11,KA,Karnataka,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,KA,Karnataka,4W,Mahindra,2272
2022-11-01,2022,Q4,11,KA,Karnataka,4W,Honda,1420
2022-11-01,2022,Q4,11,KA,Karnataka,4W,Toyota,1401
2022-11-01,2022,Q4,11,TN,Tamil Nadu,2W,Hero,10224
2022-11-01,2022,Q4,11,TN,Tamil Nadu,2W,Honda,8520
2022-11-01,2022,Q4,11,TN,Tamil Nadu,2W,Bajaj,6058
2022-11-01,2022,Q4,11,TN,Tamil Nadu,2W,TVS,5396
2022-11-01,2022,Q4,11,TN,Tamil Nadu,2W,Yamaha,4070
2022-11-01,2022,Q4,11,TN,Tamil Nadu,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,TN,Tamil Nadu,3W,Bajaj,2272
2022-11-01,2022,Q4,11,TN,Tamil Nadu,3W,TVS,1798
2022-11-01,2022,Q4,11,TN,Tamil Nadu,3W,Mahindra,1514
2022-11-01,2022,Q4,11,TN,Tamil Nadu,3W,Piaggio,1249
2022-11-01,2022,Q4,11,TN,Tamil Nadu,3W,Force Motors,700
2022-11-01,2022,Q4,11,TN,Tamil Nadu,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,TN,Tamil Nadu,4W,Hyundai,4165
2022-11-01,2022,Q4,11,TN,Tamil Nadu,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,TN,Tamil Nadu,4W,Mahindra,2272
2022-11-01,2022,Q4,11,TN,Tamil Nadu,4W,Honda,1420
2022-11-01,2022,Q4,11,TN,Tamil Nadu,4W,Toyota,1401
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,2W,Hero,10224
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,2W,Honda,8520
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,2W,Bajaj,6058
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,2W,TVS,5396
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,2W,Yamaha,4070
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,3W,Bajaj,2272
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,3W,TVS,1798
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,3W,Mahindra,1514
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,3W,Piaggio,1249
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,3W,Force Motors,700
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,4W,Hyundai,4165
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,4W,Mahindra,2272
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,4W,Honda,1420
2022-11-01,2022,Q4,11,UP,Uttar Pradesh,4W,Toyota,1401
2022-11-01,2022,Q4,11,GJ,Gujarat,2W,Hero,10224
2022-11-01,2022,Q4,11,GJ,Gujarat,2W,Honda,8520
2022-11-01,2022,Q4,11,GJ,Gujarat,2W,Bajaj,6058
2022-11-01,2022,Q4,11,GJ,Gujarat,2W,TVS,5396
2022-11-01,2022,Q4,11,GJ,Gujarat,2W,Yamaha,4070
2022-11-01,2022,Q4,11,GJ,Gujarat,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,GJ,Gujarat,3W,Bajaj,2272
2022-11-01,2022,Q4,11,GJ,Gujarat,3W,TVS,1798
2022-11-01,2022,Q4,11,GJ,Gujarat,3W,Mahindra,1514
2022-11-01,2022,Q4,11,GJ,Gujarat,3W,Piaggio,1249
2022-11-01,2022,Q4,11,GJ,Gujarat,3W,Force Motors,700
2022-11-01,2022,Q4,11,GJ,Gujarat,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,GJ,Gujarat,4W,Hyundai,4165
2022-11-01,2022,Q4,11,GJ,Gujarat,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,GJ,Gujarat,4W,Mahindra,2272
2022-11-01,2022,Q4,11,GJ,Gujarat,4W,Honda,1420
2022-11-01,2022,Q4,11,GJ,Gujarat,4W,Toyota,1401
2022-11-01,2022,Q4,11,RJ,Rajasthan,2W,Hero,10224
2022-11-01,2022,Q4,11,RJ,Rajasthan,2W,Honda,8520
2022-11-01,2022,Q4,11,RJ,Rajasthan,2W,Bajaj,6058
2022-11-01,2022,Q4,11,RJ,Rajasthan,2W,TVS,5396
2022-11-01,2022,Q4,11,RJ,Rajasthan,2W,Yamaha,4070
2022-11-01,2022,Q4,11,RJ,Rajasthan,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,RJ,Rajasthan,3W,Bajaj,2272
2022-11-01,2022,Q4,11,RJ,Rajasthan,3W,TVS,1798
2022-11-01,2022,Q4,11,RJ,Rajasthan,3W,Mahindra,1514
2022-11-01,2022,Q4,11,RJ,Rajasthan,3W,Piaggio,1249
2022-11-01,2022,Q4,11,RJ,Rajasthan,3W,Force Motors,700
2022-11-01,2022,Q4,11,RJ,Rajasthan,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,RJ,Rajasthan,4W,Hyundai,4165
2022-11-01,2022,Q4,11,RJ,Rajasthan,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,RJ,Rajasthan,4W,Mahindra,2272
2022-11-01,2022,Q4,11,RJ,Rajasthan,4W,Honda,1420
2022-11-01,2022,Q4,11,RJ,Rajasthan,4W,Toyota,1401
2022-11-01,2022,Q4,11,WB,West Bengal,2W,Hero,10224
2022-11-01,2022,Q4,11,WB,West Bengal,2W,Honda,8520
2022-11-01,2022,Q4,11,WB,West Bengal,2W,Bajaj,6058
2022-11-01,2022,Q4,11,WB,West Bengal,2W,TVS,5396
2022-11-01,2022,Q4,11,WB,West Bengal,2W,Yamaha,4070
2022-11-01,2022,Q4,11,WB,West Bengal,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,WB,West Bengal,3W,Bajaj,2272
2022-11-01,2022,Q4,11,WB,West Bengal,3W,TVS,1798
2022-11-01,2022,Q4,11,WB,West Bengal,3W,Mahindra,1514
2022-11-01,2022,Q4,11,WB,West Bengal,3W,Piaggio,1249
2022-11-01,2022,Q4,11,WB,West Bengal,3W,Force Motors,700
2022-11-01,2022,Q4,11,WB,West Bengal,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,WB,West Bengal,4W,Hyundai,4165
2022-11-01,2022,Q4,11,WB,West Bengal,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,WB,West Bengal,4W,Mahindra,2272
2022-11-01,2022,Q4,11,WB,West Bengal,4W,Honda,1420
2022-11-01,2022,Q4,11,WB,West Bengal,4W,Toyota,1401
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,2W,Hero,10224
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,2W,Honda,8520
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,2W,Bajaj,6058
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,2W,TVS,5396
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,2W,Yamaha,4070
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,3W,Bajaj,2272
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,3W,TVS,1798
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,3W,Mahindra,1514
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,3W,Piaggio,1249
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,3W,Force Motors,700
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,4W,Hyundai,4165
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,4W,Mahindra,2272
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,4W,Honda,1420
2022-11-01,2022,Q4,11,AP,Andhra Pradesh,4W,Toyota,1401
2022-11-01,2022,Q4,11,TS,Telangana,2W,Hero,10224
2022-11-01,2022,Q4,11,TS,Telangana,2W,Honda,8520
2022-11-01,2022,Q4,11,TS,Telangana,2W,Bajaj,6058
2022-11-01,2022,Q4,11,TS,Telangana,2W,TVS,5396
2022-11-01,2022,Q4,11,TS,Telangana,2W,Yamaha,4070
2022-11-01,2022,Q4,11,TS,Telangana,2W,Royal Enfield,1562
2022-11-01,2022,Q4,11,TS,Telangana,3W,Bajaj,2272
2022-11-01,2022,Q4,11,TS,Telangana,3W,TVS,1798
2022-11-01,2022,Q4,11,TS,Telangana,3W,Mahindra,1514
2022-11-01,2022,Q4,11,TS,Telangana,3W,Piaggio,1249
2022-11-01,2022,Q4,11,TS,Telangana,3W,Force Motors,700
2022-11-01,2022,Q4,11,TS,Telangana,4W,Maruti Suzuki,2982
2022-11-01,2022,Q4,11,TS,Telangana,4W,Hyundai,4165
2022-11-01,2022,Q4,11,TS,Telangana,4W,Tata Motors,2485
2022-11-01,2022,Q4,11,TS,Telangana,4W,Mahindra,2272
2022-11-01,2022,Q4,11,TS,Telangana,4W,Honda,1420
2022-11-01,2022,Q4,11,TS,Telangana,4W,Toyota,1401
2022-12-01,2022,Q4,12,DL,Delhi,2W,Hero,8320
2022-12-01,2022,Q4,12,DL,Delhi,2W,Honda,9840
2022-12-01,2022,Q4,12,DL,Delhi,2W,Bajaj,6720
2022-12-01,2022,Q4,12,DL,Delhi,2W,TVS,3720
2022-12-01,2022,Q4,12,DL,Delhi,2W,Yamaha,2320
2022-12-01,2022,Q4,12,DL,Delhi,2W,Royal Enfield,1640
2022-12-01,2022,Q4,12,DL,Delhi,3W,Bajaj,2520
2022-12-01,2022,Q4,12,DL,Delhi,3W,TVS,1240
2022-12-01,2022,Q4,12,DL,Delhi,3W,Mahindra,640
2022-12-01,2022,Q4,12,DL,Delhi,3W,Piaggio,864
2022-12-01,2022,Q4,12,DL,Delhi,3W,Force Motors,560
2022-12-01,2022,Q4,12,DL,Delhi,4W,Maruti Suzuki,2880
2022-12-01,2022,Q4,12,DL,Delhi,4W,Hyundai,1680
2022-12-01,2022,Q4,12,DL,Delhi,4W,Tata Motors,2100
2022-12-01,2022,Q4,12,DL,Delhi,4W,Mahindra,960
2022-12-01,2022,Q4,12,DL,Delhi,4W,Honda,1640
2022-12-01,2022,Q4,12,DL,Delhi,4W,Toyota,832
2022-12-01,2022,Q4,12,MH,Maharashtra,2W,Hero,8320
2022-12-01,2022,Q4,12,MH,Maharashtra,2W,Honda,9840
2022-12-01,2022,Q4,12,MH,Maharashtra,2W,Bajaj,6720
2022-12-01,2022,Q4,12,MH,Maharashtra,2W,TVS,3720
2022-12-01,2022,Q4,12,MH,Maharashtra,2W,Yamaha,2320
2022-12-01,2022,Q4,12,MH,Maharashtra,2W,Royal Enfield,1640
2022-12-01,2022,Q4,12,MH,Maharashtra,3W,Bajaj,2520
2022-12-01,2022,Q4,12,MH,Maharashtra,3W,TVS,1240
2022-12-01,2022,Q4,12,MH,Maharashtra,3W,Mahindra,640
2022-12-01,2022,Q4,12,MH,Maharashtra,3W,Piaggio,864
2022-12-01,2022,Q4,12,MH,Maharashtra,3W,Force Motors,560
